Id,article_no,article_link,authors,publish_date,image_url,title
215,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
215,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
216,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
216,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
216,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
217,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
217,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
217,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
218,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
218,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
218,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
219,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
219,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
219,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
220,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
220,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
220,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
221,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
221,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
221,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
222,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
222,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
222,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
223,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
223,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
223,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
224,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
224,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
224,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
225,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
225,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
225,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
226,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
226,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
226,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
227,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
227,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
227,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
228,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
228,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
228,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
229,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
229,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
229,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
230,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
230,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
230,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
231,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
231,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
231,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
232,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
232,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
232,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
233,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
233,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
233,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
234,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
234,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
234,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
235,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
235,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
235,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
236,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
236,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
236,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
237,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
237,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
237,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
238,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
238,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
238,article3,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
239,article2,https://www.dailymaverick.co.za/article/2021-08-26-the-great-covid-19-swindle-part-two-gauteng-department-of-education-and-the-r431m-school-sanitation-project/,Mark Heywood,2021-08-26,https://www.dailymaverick.co.za/wp-content/uploads/2021/08/Mark-Fogging-01-copy-scaled.jpg?w=1280,The great Covid-19 swindle (Part Two): Gauteng Department of Education and the R431m school sanitation project
239,article1,https://www.dailymaverick.co.za/article/2021-01-26-gauteng-department-of-education-spent-r431-million-in-three-months-on-unnecessary-deep-cleaning-and-decontamination-of-schools/,Mark Heywood,2021-01-26,https://www.dailymaverick.co.za/wp-content/uploads/MC-mark-Lesufi-gautengsplurge_1.jpg?w=1280,Gauteng Department of Education spent R431-million in three months on unnecessary ‘deep cleaning’ and ‘decontamination’ of schools
